timestamp,source_platform,env_domain,env_subgenre,thread_id,text,model_label,model_confidence,latency_ms
2026-09-23 12:35:24,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,hi,Normal,0.9375,36.97
2026-09-23 12:35:24,YouTube,Gaming,Survival,f_F-evhr-Z0,Windmill gone?,Normal,0.9664,35.03
2026-09-23 12:35:24,YouTube,Gaming,Gameplay,RPRx161QoYQ,Fuse box is open,Normal,0.9601,61.85
2026-09-23 12:35:24,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,Hello :waving_hand: Mr. Beast,Normal,0.9671,72.85
2026-09-23 12:35:24,YouTube,Gaming,Gameplay,RPRx161QoYQ,The panel in front of the lighthouse light feels wrong to me!!!,Normal,0.9539,54.44
2026-09-23 12:35:24,YouTube,Gaming,Gameplay,RPRx161QoYQ,the window in the room   i think i saw a monster in the window,Normal,0.8473,53.39
2026-09-23 12:35:24,YouTube,Gaming,Gameplay,RPRx161QoYQ,THE BARREL IS SHORTER,Normal,0.8772,29.63
2026-09-23 12:35:24,YouTube,Music,Chill house,36YnV9STBqc,:moai::blue_heart::balloon:,Normal,0.9673,48.54
2026-09-23 12:35:24,YouTube,Music,Chill house,36YnV9STBqc,Vishu for u biryani booked I will keep it in fridge for u :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::ok_hand:,Normal,0.9738,100.28
2026-09-23 12:35:24,YouTube,Gaming,Gameplay,RPRx161QoYQ,I love this game,Normal,0.9720,35.45
2026-09-23 12:35:24,YouTube,Gaming,Gameplay,RPRx161QoYQ,hi mark,Normal,0.9572,41.63
2026-09-23 12:35:25,YouTube,Music,Chill house,36YnV9STBqc,momo:face-blue-smiling::face-blue-smiling::face-blue-smiling:,Normal,0.9773,119.30
2026-09-23 12:35:25,YouTube,Gaming,Gameplay,RPRx161QoYQ,It was my first time going to the movies alone at the age of 43  and I went to see Iron Lung! I absolutely loved it!,Normal,0.9380,152.84
2026-09-23 12:35:25,YouTube,Gaming,Gameplay,RPRx161QoYQ,Is the 4th mouse trap gone?,Normal,0.9592,67.88
2026-09-23 12:35:25,YouTube,Gaming,Gameplay,RPRx161QoYQ,STAIRWELL RAILING MOVED,Normal,0.9561,60.23
2026-09-23 12:35:25,YouTube,Gaming,Gameplay,RPRx161QoYQ,Stair rail moved,Normal,0.9324,36.22
2026-09-23 12:35:25,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,:triangular_flag::triangular_flag::triangular_flag::triangular_flag:,Normal,0.9779,55.65
2026-09-23 12:35:25,YouTube,Music,Chill house,36YnV9STBqc,evaru jagrata?,Normal,0.9605,40.21
2026-09-23 12:35:25,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,DDG,Normal,0.9337,33.38
2026-09-23 12:35:25,YouTube,Gaming,Gameplay,RPRx161QoYQ,There's extra bottles at the dock,Normal,0.9620,38.32
2026-09-23 12:35:25,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,you told us that you would give us cookies if we subscribed where are the 500m cookies,Normal,0.8752,50.84
2026-09-23 12:35:25,YouTube,Gaming,Gameplay,RPRx161QoYQ,rotat,Normal,0.9698,30.61
2026-09-23 12:35:25,YouTube,Gaming,Gameplay,RPRx161QoYQ,hi,Normal,0.9375,30.01
2026-09-23 12:35:25,YouTube,Gaming,Gameplay,RPRx161QoYQ,Theres a light on the door in the yard!,Normal,0.9535,39.85
2026-09-23 12:35:25,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,How do you feel right now,Normal,0.9214,49.68
2026-09-23 12:35:25,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,WATA FAK:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:,Normal,0.9782,201.00
2026-09-23 12:35:25,YouTube,Gaming,Survival,f_F-evhr-Z0,wtf they capped the amount of turrets,Normal,0.8908,48.53
2026-09-23 12:35:25,YouTube,Gaming,Gameplay,RPRx161QoYQ,My goldfish brain could not,Normal,0.9425,93.41
2026-09-23 12:35:25,YouTube,Gaming,Gameplay,RPRx161QoYQ,BROKEN RAIL ON LEFT MOVED IN STAIRWELL,Normal,0.9397,66.44
2026-09-23 12:35:26,YouTube,Gaming,Gameplay,RPRx161QoYQ,foggy yard,Normal,0.8525,52.32
2026-09-23 12:35:26,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,yo jimmy,Normal,0.9094,46.65
2026-09-23 12:35:26,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,Who are you bro?,Normal,0.9276,40.79
2026-09-23 12:35:26,YouTube,Gaming,Gameplay,RPRx161QoYQ,Do you enjoy Agatha Christie books?,Normal,0.9726,44.27
2026-09-23 12:35:26,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,india,Normal,0.9255,34.38
2026-09-23 12:35:26,YouTube,Gaming,Gameplay,RPRx161QoYQ,There's a bottle on the front crates in the Yard that I don't think was there.,Normal,0.9548,58.73
2026-09-23 12:35:26,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,Jesus,Normal,0.9023,39.07
2026-09-23 12:35:26,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,:smiling_face_with_halo::smiling_face_with_halo::smiling_face_with_halo::smiling_face_with_halo:,Normal,0.9747,88.49
2026-09-23 12:35:26,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,hii mr beast,Normal,0.9514,29.44
2026-09-23 12:35:26,YouTube,Music,Chill house,36YnV9STBqc,kya,Normal,0.9434,32.03
2026-09-23 12:35:26,YouTube,Gaming,Gameplay,RPRx161QoYQ,wrong bottle,Normal,0.8310,31.56
2026-09-23 12:35:26,YouTube,Gaming,Gameplay,RPRx161QoYQ,nice lobster,Normal,0.9392,31.57
2026-09-23 12:35:26,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,dhoni x messi:goat::goat::goat::goat::goat::goat::goat::goat::goat::goat::goat::goat:,Normal,0.8246,92.78
2026-09-23 12:35:26,YouTube,Gaming,Survival,f_F-evhr-Z0,wow he does read youtube chat lol,Normal,0.9655,48.69
2026-09-23 12:35:26,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,Hi,Normal,0.9375,32.19
2026-09-23 12:35:26,YouTube,Gaming,Gameplay,RPRx161QoYQ,PICTURE ABOVE BED,Normal,0.9468,34.49
2026-09-23 12:35:26,YouTube,Gaming,Gameplay,RPRx161QoYQ,THE OTHER BOTTLE ON THE PIER,Normal,0.9488,37.24
2026-09-23 12:35:26,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,:text-green-game-over::text-green-game-over::text-green-game-over::text-green-game-over::text-green-game-over::text-green-game-over:,Normal,0.9771,100.91
2026-09-23 12:35:27,YouTube,Gaming,Gameplay,RPRx161QoYQ,LIGHT ANOMALY AT THE YARD,Normal,0.9281,49.72
2026-09-23 12:35:27,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,:hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving:,Normal,0.9803,116.53
2026-09-23 12:35:27,YouTube,Gaming,Gameplay,RPRx161QoYQ,stairWELL mark,Normal,0.9605,41.88
2026-09-23 12:35:27,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,UUUUUUUSSSSSSSAAAAAAAAA,Normal,0.9468,61.67
2026-09-23 12:35:27,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,yoooooooooooooòoooooo,Normal,0.8364,84.56
2026-09-23 12:35:27,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,chat am I cooked?,Normal,0.9785,73.12
2026-09-23 12:35:27,YouTube,Gaming,Survival,f_F-evhr-Z0,the AI almost took it  realest shi ever,Normal,0.9161,49.23
2026-09-23 12:35:27,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,:face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes:,Normal,0.9794,130.47
2026-09-23 12:35:27,YouTube,Gaming,Survival,f_F-evhr-Z0,Gotta get that demon hunter meal haha. Try their fries!,Normal,0.8827,52.14
2026-09-23 12:35:27,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,hiiiiiiiiiiiii,Normal,0.9590,45.62
2026-09-23 12:35:27,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,science!,Normal,0.9561,40.14
2026-09-23 12:35:27,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,Isn't animus the thing in Assassin's Creed that put the virtual reality on the past,Normal,0.9437,64.34
2026-09-23 12:35:27,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,be special and weird  got it  ill try that next time i ask out a girl :nerd_face:,Normal,0.8052,63.74
2026-09-23 12:35:27,YouTube,Gaming,Survival,f_F-evhr-Z0,RIP JOE ROGAN,Normal,0.9466,44.60
2026-09-23 12:35:27,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,جيمييييييي,Normal,0.9686,55.63
2026-09-23 12:35:27,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,I scored 9 / 10 on ACE. I'm special.,Normal,0.9786,43.38
2026-09-23 12:35:27,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,Paul from UGANDA,Normal,0.9529,34.59
2026-09-23 12:35:27,YouTube,Music,Chill house,36YnV9STBqc,los recogen rápido,Normal,0.9716,44.38
2026-09-23 12:35:27,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,INDONESIAN HERE,Normal,0.8470,41.36
2026-09-23 12:35:28,YouTube,Gaming,Gameplay,RPRx161QoYQ,No Mark tell us,Normal,0.9212,52.63
2026-09-23 12:35:28,YouTube,Gaming,Gameplay,RPRx161QoYQ,NOW WE ARE DROWNING,Normal,0.8687,50.00
2026-09-23 12:35:28,YouTube,Gaming,Gameplay,RPRx161QoYQ,gotteem,Normal,0.9555,46.28
2026-09-23 12:35:28,YouTube,Music,Chill house,36YnV9STBqc,prasa i was not but some people make me crazy here.,Normal,0.9525,55.48
2026-09-23 12:35:28,YouTube,Gaming,Gameplay,RPRx161QoYQ,T U R N,Normal,0.9387,45.06
2026-09-23 12:35:28,YouTube,Gaming,Gameplay,RPRx161QoYQ,americans dont know this stuff xD,Normal,0.6352,48.00
2026-09-23 12:35:28,YouTube,Gaming,Gameplay,RPRx161QoYQ,2 mark,Normal,0.9629,53.27
2026-09-23 12:35:28,YouTube,Music,Chill house,36YnV9STBqc,para la residencia después,Normal,0.9585,82.65
2026-09-23 12:35:28,YouTube,Gaming,Gameplay,RPRx161QoYQ,Bed  something above,Normal,0.8873,74.35
2026-09-23 12:35:28,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,HELLO GUYS,Normal,0.9535,54.08
2026-09-23 12:35:28,YouTube,Gaming,Gameplay,RPRx161QoYQ,Mark! You should play Ena Dream BBQ  I think you'd like it!,Normal,0.9093,106.09
2026-09-23 12:35:28,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,ish,Normal,0.9392,69.85
2026-09-23 12:35:28,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,Malawi,Normal,0.9264,50.23
2026-09-23 12:35:28,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,:red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart:,Normal,0.9760,103.36
2026-09-23 12:35:28,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,maybe both,Normal,0.8879,42.43
2026-09-23 12:35:28,YouTube,Gaming,Gameplay,RPRx161QoYQ,Hi mark,Normal,0.9572,55.52
2026-09-23 12:35:28,YouTube,Gaming,Gameplay,RPRx161QoYQ,:face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out:,OFFENSIVE,0.4723,116.99
2026-09-23 12:35:29,YouTube,Gaming,Survival,f_F-evhr-Z0,Root combiners,Normal,0.9049,56.51
2026-09-23 12:35:29,YouTube,Gaming,Gameplay,RPRx161QoYQ,Will there ever be a Blu-ray release of Iron Lung?,Normal,0.9645,72.22
2026-09-23 12:35:29,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,500 đi để trả lại mess,Normal,0.9437,39.30
2026-09-23 12:35:29,YouTube,Gaming,Gameplay,RPRx161QoYQ,their are no anomalies,Normal,0.5911,35.01
2026-09-23 12:35:29,YouTube,Gaming,Gameplay,RPRx161QoYQ,You should make the movie adaptation of Dungeon Crawler Carl :beaming_face_with_smiling_eyes:,Normal,0.8970,57.68
2026-09-23 12:35:29,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,hi,Normal,0.9375,37.01
2026-09-23 12:35:29,YouTube,Gaming,Survival,f_F-evhr-Z0,bro should've did some cable management,Normal,0.9448,53.15
2026-09-23 12:35:29,YouTube,Gaming,Gameplay,RPRx161QoYQ,Railing in the stairwell changed I'm not messing with you the gap moved it's in the wrong spot please omg,Normal,0.8053,79.76
2026-09-23 12:35:29,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,hello,Normal,0.9475,50.51
2026-09-23 12:35:29,YouTube,Gaming,Gameplay,RPRx161QoYQ,Red railing moved  stairwell,Normal,0.9671,61.80
2026-09-23 12:35:29,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,how to get XP,Normal,0.9342,45.14
2026-09-23 12:35:29,YouTube,Gaming,Gameplay,RPRx161QoYQ,lamp movement in interior?,Normal,0.9682,58.68
2026-09-23 12:35:29,YouTube,Lifestyle,Live cam,EO_1LWqsCNE,I wonder if this man on the road needs help? ...why doesn't anyone check if he needs help...,Normal,0.9044,102.38
2026-09-23 12:35:29,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,PUBG AND FREFIRE,Normal,0.7723,72.09
2026-09-23 12:35:29,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,ff,Normal,0.9511,65.51
2026-09-23 12:35:29,YouTube,Gaming,Gameplay,RPRx161QoYQ,ARROW ANOMALIES ON UR SCREEN,Normal,0.9618,57.08
2026-09-23 12:35:29,YouTube,Gaming,Survival,f_F-evhr-Z0,No,Normal,0.8661,29.04
2026-09-23 12:35:29,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,Feeling hit chat? me too lol,Normal,0.9308,35.19
2026-09-23 12:35:30,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,mr beast im frommm the Philippines can you please mention me and advance congratulations jimmy!!!,Normal,0.9306,55.34
2026-09-23 12:35:30,YouTube,Gaming,Gameplay,RPRx161QoYQ,Lav mic recommendations anyone??,Normal,0.9506,40.53
2026-09-23 12:35:30,YouTube,Gaming,Survival,f_F-evhr-Z0,10,Normal,0.9431,44.09
2026-09-23 12:35:30,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,New member,Normal,0.9556,36.57
2026-09-23 12:35:30,YouTube,Gaming,Survival,f_F-evhr-Z0,?????,Normal,0.9474,40.61
2026-09-23 12:35:30,YouTube,Gaming,Survival,f_F-evhr-Z0,RIP,Normal,0.9419,33.89
2026-09-23 12:35:30,YouTube,Gaming,Gameplay,RPRx161QoYQ,dear lord,Normal,0.9446,37.09
2026-09-23 12:35:30,YouTube,Gaming,Gameplay,RPRx161QoYQ,MARK THE RAILING HAS MOVED IN THE STAIRWELL THE BROKEN RAILING PLEASE MARK,Normal,0.9603,48.57
2026-09-23 12:35:30,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,what we will have in 500 milon,Normal,0.9558,78.83
2026-09-23 12:35:30,YouTube,Gaming,Gameplay,RPRx161QoYQ,I feel like this game is less scary,Normal,0.9309,82.84
2026-09-23 12:35:30,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,shitting on our copium,OFFENSIVE,0.5735,59.10
2026-09-23 12:35:30,YouTube,Gaming,Gameplay,RPRx161QoYQ,MISSING OBJECT ON THE DESK IN INTERIOR,Normal,0.9517,57.07
2026-09-23 12:35:30,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,67k left,Normal,0.9427,44.24
2026-09-23 12:35:30,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,cod,Normal,0.9371,43.23
2026-09-23 12:35:30,YouTube,Gaming,Gameplay,RPRx161QoYQ,oh  hi Mark,Normal,0.9539,64.43
2026-09-23 12:35:30,YouTube,Gaming,Gameplay,RPRx161QoYQ,purple cloth!! moved!!!,Normal,0.9761,72.42
2026-09-23 12:35:30,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,Congrats bro,Normal,0.9480,58.79
2026-09-23 12:35:31,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,bro please 1k please,Normal,0.9484,70.96
2026-09-23 12:35:31,YouTube,Gaming,Gameplay,RPRx161QoYQ,Didn't love that!,Normal,0.9433,244.26
2026-09-23 12:35:31,YouTube,Gaming,Gameplay,RPRx161QoYQ,MISSING ITEM BY INTERIOR DESK,Normal,0.9589,116.96
2026-09-23 12:35:31,YouTube,News,Live news,7F8J_XE3zzU,lol how much time u al think u have in here??,Normal,0.8732,114.50
2026-09-23 12:35:31,YouTube,Gaming,Gameplay,RPRx161QoYQ,it makes me so happy to see mark wearing his wedding ring,Normal,0.9583,113.70
2026-09-23 12:35:31,YouTube,Gaming,Survival,f_F-evhr-Z0,@fomo_9386 everyone almost cares,Normal,0.9449,64.01
2026-09-23 12:35:31,YouTube,Gaming,Gameplay,RPRx161QoYQ,Did it just make you complete a captcha????,Normal,0.9181,63.75
2026-09-23 12:35:31,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,Because only Dr. Eggman has that IQ,Normal,0.5479,51.50
2026-09-23 12:35:31,YouTube,Music,Chill house,36YnV9STBqc,not good kejtiii you also participate in this protest,Normal,0.8889,65.11
2026-09-23 12:35:31,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,no direct measurements,Normal,0.9532,52.05
2026-09-23 12:35:31,YouTube,Gaming,Gameplay,RPRx161QoYQ,THE BAGS IN THE BASEMENT!!!,Normal,0.9516,39.19
2026-09-23 12:35:31,YouTube,Gaming,Gameplay,RPRx161QoYQ,yeeeeeeeeaaaaaaasssssss,Normal,0.9076,51.43
2026-09-23 12:35:31,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,omg,Normal,0.9309,35.68
2026-09-23 12:35:31,YouTube,Gaming,Gameplay,RPRx161QoYQ,THE RUMBLING,Normal,0.8276,49.93
2026-09-23 12:35:31,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,@MrBeast ur the best youtuber i really like ur videos AND NOW U ARE AT 500M im really happy for u and keep uploading,Normal,0.9367,85.25
2026-09-23 12:35:31,YouTube,Gaming,Survival,f_F-evhr-Z0,omg PEANUT YOURE MAKING IT WAY TO DIFFICULT,Normal,0.8266,37.72
2026-09-23 12:35:32,YouTube,Gaming,Gameplay,RPRx161QoYQ,yay,Normal,0.9536,40.47
2026-09-23 12:35:32,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,Im 10 pls notice mine Im from pakistan,Normal,0.9347,45.81
2026-09-23 12:35:32,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,no taxes,Normal,0.7356,26.72
2026-09-23 12:35:32,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,@MrBeast I been watching you since 2022 and this a moment and I hope you hit a billion soon,Normal,0.9564,60.23
2026-09-23 12:35:32,YouTube,Gaming,Gameplay,RPRx161QoYQ,when is it coming to BRAZIL?????,Normal,0.9552,39.93
2026-09-23 12:35:32,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,привет слава Україні,Normal,0.9613,71.76
2026-09-23 12:35:32,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,TECHNOBLADE,Normal,0.9133,55.38
2026-09-23 12:35:32,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,Congratulations,Normal,0.9525,61.40
2026-09-23 12:35:32,YouTube,Gaming,Gameplay,RPRx161QoYQ,Can I get it in the Mariana Trench?,Normal,0.9517,80.34
2026-09-23 12:35:32,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,Husnain,Normal,0.9543,65.91
2026-09-23 12:35:32,YouTube,Gaming,Gameplay,RPRx161QoYQ,can't wait to buy the dvd!,Normal,0.9624,78.57
2026-09-23 12:35:32,YouTube,Gaming,Gameplay,RPRx161QoYQ,yooo,Normal,0.9512,58.65
2026-09-23 12:35:32,YouTube,Gaming,Survival,f_F-evhr-Z0,at this rate of electrical engineering we'll all be furries by midnight,Normal,0.9398,99.36
2026-09-23 12:35:32,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,:text-green-game-over:,Normal,0.9740,92.42
2026-09-23 12:35:32,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,rei gooooooooo,Normal,0.8250,80.59
2026-09-23 12:35:32,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,I need new running shoes,Normal,0.9609,47.18
2026-09-23 12:35:32,YouTube,Psychology,Personality theory,Dt2pH5HBsIU,Was gonna be Goku for awhile,Normal,0.9361,54.10
2026-09-23 12:35:33,YouTube,Gaming,Gameplay,RPRx161QoYQ,airpain!,Normal,0.9499,55.29
2026-09-23 12:35:33,YouTube,Gaming,Gameplay,RPRx161QoYQ,gamma too low,Normal,0.8695,64.51
2026-09-23 12:35:33,YouTube,Gaming,Gameplay,RPRx161QoYQ,from al the games  which anomaly is ur favorite?,Normal,0.9135,118.46
2026-09-23 12:35:33,YouTube,Gaming,Gameplay,RPRx161QoYQ,Yeah,Normal,0.9171,88.22
2026-09-23 12:35:33,YouTube,Gaming,Gameplay,RPRx161QoYQ,NO IM NOT A HUMAN MOVIE PLS,Normal,0.9272,89.20
2026-09-23 12:35:33,YouTube,Music,Chill house,36YnV9STBqc,:thinking_face:,Normal,0.9493,69.07
2026-09-23 12:35:33,YouTube,Gaming,Survival,f_F-evhr-Z0,keep gettin it mr nut,Normal,0.8279,134.64
2026-09-23 12:35:33,YouTube,Gaming,Gameplay,RPRx161QoYQ,I'm going to watch Iron Lung Tomorrow!!!,Normal,0.9361,169.70
2026-09-23 12:35:33,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,hi,Normal,0.9375,70.05
2026-09-23 12:35:33,YouTube,Gaming,Gameplay,RPRx161QoYQ,thank you mark we love you mark,Normal,0.9675,72.28
2026-09-23 12:35:33,YouTube,Gaming,Survival,f_F-evhr-Z0,lol,Normal,0.9608,55.70
2026-09-23 12:35:33,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,u have 500 mil button?,Normal,0.9502,58.52
2026-09-23 12:35:33,YouTube,Gaming,Gameplay,RPRx161QoYQ,NO CAMERA SIGN IN BATHROOM,Normal,0.9111,59.52
2026-09-23 12:35:33,YouTube,Gaming,Survival,f_F-evhr-Z0,DO IT,Normal,0.8921,59.83
2026-09-23 12:35:34,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,Mr beast can you please give me an ipad to study,Normal,0.9540,76.41
2026-09-23 12:35:34,YouTube,Gaming,Gameplay,RPRx161QoYQ,Blu-ray,Normal,0.9770,65.03
2026-09-23 12:35:34,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,টাকা দেন ভাই,Normal,0.9281,57.12
2026-09-23 12:35:34,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,w MR beast I sub like 5years ago:yt:,Normal,0.9545,73.74
2026-09-23 12:35:34,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,:buffering:,Normal,0.9344,78.65
2026-09-23 12:35:34,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,:buffering::stayhome::dothefive::person-blue-wheelchair-race::medal-yellow-first-red::text-yellow-goal::finger-red-number-one::person-turquoise-crowd-surf::whistle-red-blow::baseball-white-cap-out::person-blue-speaking-microphone::rocket-red-countdown-liftoff::face-purple-rain-drops::face-pink-drinking-tea::person-purple-stage-event::face-purple-open-box::person-yellow-podium-blue::person-pink-swaying-hair::face-turquoise-music-note::person-blue-eating-spaghetti:,Normal,0.9805,306.76
2026-09-23 12:35:34,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,can you lower the cost of festable in india,Normal,0.9640,82.24
2026-09-23 12:35:34,YouTube,Gaming,Gameplay,RPRx161QoYQ,1 1 1 1,Normal,0.9489,74.19
2026-09-23 12:35:34,YouTube,Gaming,Gameplay,RPRx161QoYQ,Longer catwalk!!,Normal,0.9580,70.96
2026-09-23 12:35:34,YouTube,Gaming,Gameplay,RPRx161QoYQ,Watched it today… amazing experience,Normal,0.9702,72.36
2026-09-23 12:35:34,YouTube,Gaming,Gameplay,RPRx161QoYQ,Gate entrance lights swapped I think?,Normal,0.9719,75.21
2026-09-23 12:35:34,YouTube,Gaming,Gameplay,RPRx161QoYQ,yeah  I can't leave the house,Normal,0.8640,74.91
2026-09-23 12:35:34,YouTube,Gaming,Gameplay,RPRx161QoYQ,BClass extra hatch open,Normal,0.9590,53.78
2026-09-23 12:35:34,YouTube,Gaming,Gameplay,RPRx161QoYQ,I’ve never seen someone more deserving than you mark,Normal,0.8806,65.95
2026-09-23 12:35:35,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,@crowserainance Dr K said 80% of his projects are unfinished,Normal,0.9686,72.00
2026-09-23 12:35:35,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,New member,Normal,0.9556,51.07
2026-09-23 12:35:35,YouTube,Music,Chill house,36YnV9STBqc,sis kya kr rhi,Normal,0.9521,53.79
2026-09-23 12:35:35,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,50000 PEOPLE LEFT,Normal,0.9408,59.43
2026-09-23 12:35:35,YouTube,Gaming,Gameplay,RPRx161QoYQ,they aren't strawberry - banned,Normal,0.8733,61.69
2026-09-23 12:35:35,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,Hi,Normal,0.9375,54.57
2026-09-23 12:35:35,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,love you,Normal,0.9561,81.48
2026-09-23 12:35:35,YouTube,Gaming,Gameplay,RPRx161QoYQ,I have low blood sugar I can’t focus i sorry :(,Normal,0.8723,112.00
2026-09-23 12:35:35,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,I was here,Normal,0.9641,93.16
2026-09-23 12:35:35,YouTube,Gaming,Gameplay,RPRx161QoYQ,working in pairs  the blindfolded partner has to work to go throuhg the obsticales,Normal,0.7756,147.46
2026-09-23 12:35:35,YouTube,Gaming,Survival,f_F-evhr-Z0,Escape from Peanut Compound:face-blue-smiling:,Normal,0.9738,95.72
2026-09-23 12:35:35,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,hey,Normal,0.9126,89.21
2026-09-23 12:35:35,YouTube,Gaming,Gameplay,RPRx161QoYQ,the skeleton moved,Normal,0.9716,68.44
2026-09-23 12:35:35,YouTube,Gaming,Gameplay,RPRx161QoYQ,camera in bathroom is completely off,Normal,0.8716,122.46
2026-09-23 12:35:36,YouTube,Self-Help,Motivational talk,IYGas8wJAuI,unbearable amount to carry,Normal,0.8943,90.67
2026-09-23 12:35:36,YouTube,Music,Chill house,36YnV9STBqc,LV who :face_with_hand_over_mouth::face_with_hand_over_mouth:,Normal,0.9533,131.03
2026-09-23 12:35:36,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,:hand-pink-waving:,Normal,0.9768,95.01
2026-09-23 12:35:36,YouTube,Entertainment,Milestone celebration,A9TikdsD5eg,hi i am korean,Normal,0.9567,87.66
2026-09-23 12:35:36,YouTube,Gaming,Gameplay,RPRx161QoYQ,carbage missing in wc,Normal,0.9191,93.64
